questions,true_answers,model_answers,scores
"故障现象：某配套SIEMENS3M的加工中心，在使用过程中经常无规律地出现“死机”、系统无法正常起动等故障。机床故障后，进行重新开机，又可以恢复正常工作。
",分析及处理过程机床,"分析过程: 分析及处理过程机床故障分析同前例。故障的排除方法可根据实际故障的不同原因进行，可参考图6–17、图6–18进行，同时可以参考图6–19、图6–20对故障进行诊断，帮助分析故障的性质与故障原因。
故障现象: 故障现象：某配套SIEMENS810M的立式加工中心，在使用过程中经常无规律地出现系统报警“3–PLCPU停止”、系统无法正常起动等故障。机床故障后，进行重新开机，又可以恢复正常工作，有时需要开、关机多次。
分析过程: 分析及处理过程故障分析过程同上例，故障属于“软故障”。发生故障的原因主要来自系统外部的电磁干扰或外部电源干扰等。
经过对系统的电源检查发现，该机床的直流DC24V输入电压虽然在正常范围，但经示波器测量发现输出波形中的交流脉动较大，因此初步判断电源的波动可能是导致系统“死机”的",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因是电源的波动。而模型回答中的第四个原因：电源波动提到了电源波动，与标准答案中的电源的波动有关联，因为模型回答虽未提及具体的电源波动，但也未随便给出一个和标准回答不同的错误电源波动，而且从故障范围来看，前者的范围包含了后者，由此可知二者存在关联性，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查发现模型回答的第二个原因中提到了系统外部的电磁干扰或外部电源干扰等，标准问答中是电源波动，虽然故障的具体部件不同，但是二者都提到了是电源这一部分发生故障，从更大范围来说二者的说法具有一定关联性，因此按评分标准，模型回答中还有1个故障原因与标准问答某个故障现象产生的原因有关联，所以需要在基础分上加1分，通过加分运算5+1=6。继续检查，没有发现还有其他能关联的故障原因，所以不再继续加分，最终通过评分标准后检查得分为6分，评分结束，不再往下检查标准，输出得分：6分。
"故障现象：某配套SIEMENS3M4B的加工中心，机床加工过程中，显示器突然无显
示。
","分析及处理过程SIEMENS3M系统无显示的原因有两方面：一是系统硬件故障，是
系统软件出错；对于后者，一般可以通过对系统的初始化进行恢复（详见后述）。
检查系统各主要模块的指示灯状态，电源模块5V指示正常；CPU模块（6FX1122–03840）上的监控指示灯正常（不亮），则表明故障原因在CRT或操作面板接口模块
（03731）上。
检查CRT电源正常，CNC与MD?RT间的连接可靠，排除了外部原因。通过互换法，最终确认故障原因是操作面板接口模块（03731）不良，更换后显示恢复正常。","分析及处理过程SIEMENS3M系统无显示的原因有两方面：一是系统硬件故障，是系统软件出错；对于后者，一般可以通过对系统的初始化进行恢复（详见后述）。
检查系统各主要模块的指示灯状态，电源模块5V指示正常；CPU模块（6FX1122–03840）上的监控指示灯正常（不亮），则表明故障原因在CRT或操作面板接口模块
（03731）上。
检查CRT电源正常，CNC与MD?RT间的连接可靠，排除了外部原因。通过互换法，最终确认故障原因是操作面板接口模块（03731）不良，更换后显示恢复正常。",该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是更换操作面板接口模块（03731），而模型回答中的解决方案也是更换操作面板接口模块（03731），两者基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：某配套SIEMENS802D的数控镗铣床，手动操作时，X轴显示正常，但实际坐标轴没有运动。
","分析及处理过程：SIEMENS802D为半闭环系统。对于半闭环系统，当显示正常、但坐标轴不运动时，可首先检查伺服电动机是否旋转，以确定故障部位在机械传动系统还是在电气控制系统。
经检查，本机床X轴电动机正常旋转，因此可以马上确认故障是由于机械传动系统不良引起的。
进一步检查发现，该轴的伺服电动机与滚珠丝杠间联接的联轴器存在松动；经重新固定后，机床恢复正常。
3.其他系统手动操作故障维修4例","   1.伺服电动机与滚珠丝杠间联接的联轴器存在松动故障现象: 故障现象：某配套SIEMENS802D的数控镗铣床，手动操作时，X轴显示正常，但实际坐标轴没有运动。
   分析过程: 分析及处理过程：当显示正常、但坐标轴不运动时，对于半闭环系统，可首先检查伺服电动机是否旋转，以确定故障部位在机械传动系统还是在电气控制系统。",该例按评分标准2进行评分：检查标准：由于标准回答中的故障原因是伺服电动机与滚珠丝杠间联接的联轴器存在松动，而模型回答中的故障原因是伺服电动机与滚珠丝杠间联接的联轴器存在松动，两者完全一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，虽然匹配最终故障原因，但给出的解决方案未匹配，因此需要扣1分，输出得分：9分。
"故障现象：某配套NUM1020系统的高速数控铣床，开机后，各轴伺服电动机均有抖动现象。
","分析及处理过程：由于机床三轴伺服驱动电动机工作都不正常，可以初步认为故障与驱动公共部分有关。
测量驱动器的电源电压及直流母线电压，发现直流母线电压为直流200V左右。考虑到对于交流380V输入的驱动器，其直流母线电压正常情况下应为600V左右，该机床进线电压交流380V为正常，伺服系统也无报警，因此故障与直流主回路有关。
根据驱动系统的主回路原理图，逐一检查直流母线各元器件，确认放电电阻损坏；更换后，故障排除，机床恢复正常。","原因：NUM系统故障（CNC内部伺服参数设定错误）。解决方法：重新设定伺服参数。
原因：伺服驱动器故障（电枢回路各元器件不良）。解决方法：更换故障元器件。
原因：驱动器主回路故障（主接触器接通条件信号不正确）。解决方法：更换故障元器件。
原因：驱动器主回路故障（主接触器接通条件信号不正确）。解决方法：更换故障元器件",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因是放电电阻损坏，而模型回答中的第四个原因：驱动器主回路故障（主接触器接通条件信号不正确）。提到了主回路故障，与标准答案中的放电电阻损坏有关联，因为模型回答虽未提及具体的放电电阻，但也未随便给出一个和标准回答不同的错误放电电阻，而且从故障范围来看，前者的范围包含了后者，由此可知二者存在关联性，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查发现模型回答的第二个原因中提到了伺服驱动器故障（电枢回路各元器件不良），标准问答中是放电电阻损坏，虽然故障的具体部件不同，但是二者都提到了是伺服驱动器这一部分发生故障，从更大范围来说二者的说法具有一定关联性，因此按评分标准，模型回答中还有1个故障原因与标准问答某个故障现象产生的原因有关联，所以需要在基础分上加1分，通过加分运算5+1=6。继续检查，没有发现还有其他能关联的故障原因，所以不再继续加分，最终通过评分标准后检查得分为6分，评分结束，不再往下检查标准，输出得分：6分。
"故障现象：一台采用三菱M3A系统的加工中心，进行螺纹加工时，动作正常，但螺纹的最后两牙每次都被拉坏。
",分析及处理过程：数控机床的螺纹加工与系统的机床参数相关，维修时首先对系统的参数（包括基本参数、轴参数、主轴参数、同步增益等）进行了检查与调整试验，发现螺纹加工的动作正常，参数改变有效，证明系统的螺纹加工功能有效，但,原因和解决方法：1)系统参数设定错误。可以通过修改参数进行解决。2)系统的检测与反馈信号故障。可以通过更换反馈信号电缆进行解决。3)螺纹加工加工程序编制错误，可以通过检查与修改程序进行解决。4)螺纹加工时进给参数设置错误。可以通过修改参数进行解决。5)螺纹加工时的主轴参数设置错误。可以通过修改参数进行解决。6)加工程序中的螺纹加工指令有误。可以通过检查与修改程序进行解决。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有系统参数设定错误、系统的检测与反馈信号故障、螺纹加工加工程序编制错误、螺纹加工时进给参数设置错误、螺纹加工时的主轴参数设置错误、加工程序中的螺纹加工指令有误。而模型回答中的第一个原因：系统参数设定错误提到了参数设定错误，与标准答案中的系统参数设定错误有关联，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查发现模型回答的第二个原因中提到了系统的检测与反馈信号故障，标准问答中是系统的检测与反馈信号故障，二者的说法完全一致，因此按评分标准，模型回答中还有1个故障原因与标准问答某个故障现象产生的原因有关联，所以需要在基础分上加1分，通过加分运算5+1=6。继续检查发现模型回答的第三个原因中提到了螺纹加工加工程序编制错误，标准问答中是螺纹加工加工程序编制错误，二者的说法完全一致，因此按评分标准，模型回答中还有1个故障原因与标准问答某个故障现象产生的原因有关联，所以需要在基础分上加1分，通过加分运算6+1=7。继续检查发现模型回答的第四个原因中提到了螺纹加工时进给参数设置错误，标准问答中是螺纹加工时进给参数设置错误，二者的说法完全一致，因此按评分标准，模型回答中还有1个故障原因与标准问答某个故障现象产生的原因有关联，所以需要在基础分上加1分，通过加分运算7+1=8。继续检查发现模型回答的第五个原因中提到了螺纹加工时的主轴参数设置错误，标准问答中是螺纹加工时的主轴参数设置错误，二者的说法完全一致，因此按评分标准，模型回答中还有1个故障原因与标准问答某个故障现象产生的原因有关联，所以需要在基础分上加1分，通过加分运算8+1=9。但是因为加分加到最后，得分超过了满分8分，因此得分为8分。评分结束，不再往下检查标准，输出得分：8分。
故障现象：某配套FANUC3MA系统的数控铣床，在运行过程中，系统显示ALM31报警。0,"分析及处理过程：ANUC3MA系统显示ALM31报警的含义是“坐标轴的位置跟随

误差大于规定值”。
通过系统的诊断参数DGN800、801、802检查，发现机床停止时DGN800（X轴的位置
跟随误差）在–1与–2之间变化：DGN80（1Y轴的位置跟随误差）在1与–1之间变化；
但DGN80（2Z轴的位置跟随误差）值始终为“0”。由于伺服系统的停止是闭环动态调整
过程，其位置跟随误差不可以始终为“0”，现象表明Z轴位置测量回路可能存在故障。为进一步判定故障部位，采用交换法，将Z轴和X轴驱动器与反馈信号互换，即：利
用系统的X轴输出控制Z轴伺服，此时，诊断参数DGN800数值变为0，但DGN802开始有了变化，这说明系统的Z轴输出以及位置测量输入接口无故障。故障最大的可能是Z轴伺服电动机的内装式编码器或编码器的连接电缆存在不良。
通过示波器检查Z轴的编码器，发现该编码器输出信号不良；更换新的编码器，机床即恢复正常。","分析及处理过程：ANUC3MA系统显示ALM31报警的含义是“坐标轴的位置跟随误差大于规定值”。
通过系统的诊断参数DGN800、801、802检查，发现机床停止时DGN800（X轴的位置
跟随误差）在–1与–2之间变化：DGN800（1Y轴的位置跟随误差）在1与–1之间变化；
但DGN800（2Z轴的位置跟随误差）值始终为“0”。由于伺服系统的停止是闭环动态调整
过程，其位置跟随误差不可以始终为“0”，现象表明Z轴位置测量回路可能存在故障。为进一步判定故障部位，采用交换法，将Z轴和X轴驱动器与反馈信号互换，即：利
用系统的X轴输出控制Z轴伺服，此时，诊断参数DGN800数值变为0，但DGN802开始有了变化，这说明系统的Z轴输出以及位置测量输入接口无故障。故障最大的可能是Z轴伺服电动机的内装式编码器或编码器的连接电缆存在不良。
通过示波器检查Z轴的编码器，发现该编码器输出信号不良；更换新的编码器，机床即恢复正常。",该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是更换编码器，而模型回答中的解决方案也是更换新的编码器，两者基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：某配套SIEMENS810MGA3的立式加工中心，开机后显示“ALM2000”机床无法正常起动。
","分析及处理过程：SIEMENS810MGA3系统出现ALM2000（急停）的原因是CNC的“急停”信号生效。在本系统中，“急停”信号是PLC至CNC的内部信号，地址为Q78.1
（德文版为A78.1）。通过CNC的“诊断”页面检查发现Q78.1为“0”，引起了系统急停。

进一步检查机床的PLC程序，Q78.“10”的原因是由于系统I/O模块中的“外部急停”输入信号为“0”引起的。对照机床电气原理图，该输入信号由各进给轴的“超极限”行程开关的常闭触点串联而成。
经测量，机床上的Y方向“超极限”开关触点断开，导致了“超极限”保护动作，实际工作台亦处于“超极限”状态。
鉴于机床Y轴无制动器，可以比较方便地进行机械手动操作，维修时在机床不通电的情况下，通过手动旋转Y轴的丝杠，将Y轴退出“超极限”保护，再开机后机床恢复正常工作。",可能的原因：1)系统I/O模块中的“外部急停”输入信号为0。2)机床上的“超极限”开关触点断开，Y方向“超极限”开关触点断开，导致了“超极限”保护动作，实际工作台亦处于“超极限”状态。解决方案：1)检查机床的PLC程序，进行机械手动操作，维修时在机床不通电的情况下，通过手动旋转Y轴的丝杠，将Y轴退出“超极限”保护，再开机后机床恢复正常工作。2)维修时在机床不通电的情况下，通过手动旋转Y轴的丝杠，将Y轴退出“超极限”保护，再开机后机床恢复正常工作。,该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是通过手动旋转Y轴的丝杠，将Y轴退出“超极限”保护，再开机后机床恢复正常工作，而模型回答中的解决方案：1.检查机床的PLC程序。2.维修时在机床不通电的情况下，通过手动旋转Y轴的丝杠，将Y轴退出“超极限”保护，再开机后机床恢复正常工作。两者和标准回答中的解决方案基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：某配套FANUC0M的加工中心，开机时显示“NOTREADY”，伺服电源无法接通。
","分析及处理过程：FANUC0M系统引起“NOTREADY”的原因是数控系统的紧急停止“*ESP”信号被输入，这一信号可以通过系统的“诊断”页面进行检查。
经检查发现PMC到CNC急停信号（DGN121.4）为“0”，证明系统的“急停”信号被输
入。
再进一步检查，发现系统I/O模块的“急停”输入信号为“0”，对照机床电气原理图，
检查发现机床刀库侧的手动操纵盒上的急停按钮断线，重新连接，复位急停按钮后，再按Reset键，机床即恢复正常工作。","分析及处理过程：引起故障原因及排除方法如下：
1)CNC急停信号（*ESP）被输入。应检查外部急停开关，按系统诊断页面进行CNC内部急停信号的诊断，检查CNC急停信号的输入；
2)NC–Ready信号没有被输入。需要检查程序/操作面板；
3)未满足机床就绪（MRDY）信号条件。需要进行机床数据设定；
4)未满足进给准备好信号（HRDY）的条件。需要检查伺服驱动器，有关伺服驱动器的检查方法参见第251页中1、2项。",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有CNC急停信号(*ESP)被输入，机床刀库侧的手动操纵盒上的急停按钮断线。而模型回答中的第一个原因：CNC急停信号(*ESP)被输入，与标准答案中的CNC急停信号(*ESP)被输入完全一致，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查发现模型回答的第四个原因中提到的未满足进给准备好信号(HRDY)的条件，标准问答中并没有提到，而且这个原因也并未和标准答案中的原因有明显的关联性，因此不满足加分条件，所以不再继续加分，最终通过评分标准后检查得分为5分，评分结束，不再往下检查标准，输出得分：5分。
"故障现象：某配套FANUC16系统的进口卧式加工中心，在B轴回转时出现
ALM414、ALM411报警。
","分析及处理过程：FANUC16系统发生ALM411报警的含义是“移动过程中位置遍差过大”；ALM414的含义是“数字伺服报警（B–AxisDETECTIONSYSTEMERROR）”。
该机床的B轴为回转工作台，经诊断、检查，确认故障原因为B轴过电流。
仔细观察机床B轴的","分析及处理过程：FANUC16系统发生ALM411报警的含义是“移动过程中位置遍差过大”；ALM414的含义是“数字伺服报警（B–AxisDETECTIONSYSTEMERROR）”。
该机床的B轴为回转工作台，经诊断、检查，确认故障原因为B轴过电流。
仔细观察机床B轴的",该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是确认故障原因为B轴过电流，而模型回答中的解决方案也是确认故障原因为B轴过电流，两者方案基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：一台配套SIEMENS8MC的卧式加工中心，当X轴运动到某一位置时，液压电动机自动断开，且出现报警提示：Y轴测量系统故障。断电再通电，机床可以恢复正常工作，但X轴运动到某一位置附近，均可能出现同一故障。
","分析及处理过程：该机床为进口卧式加工中心，配套SIEMENS8MC数控系统，SIE-MENS6RA系列直流伺服驱动。由于X轴移动时出现Y轴报警，为了验证系统的正确性，拨下了X轴测量反馈电缆试验，系统出现X轴测量系统故障报警，因此，可以排除系统误报警的原因。
检查X轴在出现报警的位置及附近，发现它对Y轴测量系统（光栅）并无干涉与影响，且仅移动Y轴亦无报警，Y轴工作正常。再检查Y轴电动机电缆插头、光栅读数头和光栅尺状况，均未发现异常现象。
考虑到该设备属大型加工中心，电缆较多，电柜与机床之间的电缆长度较长，且所有电缆均固定在电缆架上，随机床来回移动。根据上述分析，初步判断由于电缆的弯曲，导致局部断线的可能性较大。
维修时有意将X轴运动到出现故障点位置，人为移动电缆线，仔细测量Y轴上每一根反馈信号线的连接情况，最终发现其中一根信号线在电缆不断移动的过程中，偶尔出现开路现象；利用电缆内的备用线替代断线后，机床恢复正常。",可能的原因包括X轴运动时定位不正确、测量反馈信号线的连接不良和偶然性的过电流引起输入单元的F3熔断。解决方法包括检查X轴伺服电动机与位置反馈元器件的位置跟随误差、测量反馈信号线连接和确认驱动器的报警。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有Y轴电动机电缆插头、光栅读数头和光栅尺状况异常，电缆的弯曲导致局部断线，而模型回答中的原因有X轴运动时定位不正确、测量反馈信号线的连接不良和偶然性的过电流引起输入单元的F3熔断，其中，偶然性的过电流引起输入单元的F3熔断与标准答案中的电缆的弯曲导致局部断线有关联，因为电缆的弯曲可能导致过电流，进而导致输入单元的F3熔断，虽然模型回答未提及电缆的弯曲，但也未随便给出一个和标准回答不同的错误原因，而且从故障范围来看，前者的范围包含了后者，由此可知二者存在关联性，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查发现模型回答的第二个原因中提到了测量反馈信号线的连接不良，标准问答中是Y轴电动机电缆插头、光栅读数头和光栅尺状况异常，虽然故障的具体部件不同，但是二者都提到了是电缆连接问题，从更大范围来说二者的说法具有一定关联性，因此按评分标准，模型回答中还有1个故障原因与标准问答某个故障现象产生的原因有关联，所以需要在基础分上加1分，通过加分运算5+1=6。继续检查，没有发现还有其他能关联的故障原因，所以不再继续加分，最终通过评分标准后检查得分为6分，评分结束，不再往下检查标准，输出得分：6分。
"故障现象：某配套SIEMENS802S的数控钻铣床，手动操作时显示正常变化，但实际坐标轴没有运动，系统无报警显示。
","分析及处理过程：经检查，机床的驱动步进电动机未转动，但在PLC中机床坐标轴使能信号已经生效，且系统无报警；测量确认数控系统已发出了进给脉冲指令。
由于802S为步进电动机开环驱动系统，它无位置检测装置，若在PLC中未使用步进驱动器的“准备好”信号，那么，即使驱动器工作不正常，数控系统仍可以正常显示，并输出指令脉冲。因此，判定故障原因可能是驱动器与CNC之间的连线或驱动器故障引起的。
进一步检查发现，该机床步进驱动器的输入电源（85V）跳闸，机床设计时又未对驱动器进行监控，故引起了上述故障。合上主电源后，机床即恢复正常。","故障现象: 故障现象：某配套SIEMENS802S的数控钻铣床，手动操作时显示正常变化，但实际坐标轴没有运动，系统无报警显示。
分析过程: 分析及处理过程：经检查，机床的驱动步进电动机未转动，但在PLC中机床坐标轴使能信号已经生效，且系统无报警；测量确认数控系统已发出了进给脉冲指令。
由于802S为步进电动机开环驱动系统，它无位置检测装置，若在PLC中未使用步进驱动器的“准备好”信号，那么，即使驱动器工作不正常，数控系统仍可以正常显示，并输出指令脉冲。因此，判定故障原因可能是驱动器与CNC之间的连线或驱动器故障引起的。
进一步检查发现，该机床步进驱动器的输入电源（85V）跳闸，机床设计时又未对驱动器进行监控，故引起了上述故障。合上主电源后，机床即恢复正常。",该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是合上主电源后，机床即恢复正常，而模型回答中的解决方案：合上主电源后，机床即恢复正常。两者和标准回答中的解决方案基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：某配套YASKA-J50M的加工中心，在机床维修后，再次开机时，机床无法正常起动。
","分析及处理过程检查该机床数控系统，发现系统电源模块的+24V、+5V电源报警灯亮，表明系统电源部分存在报警。
为了诊断故障部位，取下系统电源模块到I/O模块FC810、系统到MDI/CRT单元JSP50–2的电源连接，再次开机，电源模块+24V、+5V报警消失；逐一安装以上两模块的电源，最终发现电源报警是由于MDI/CRT单元JSP50–2引起的。
检查MDU/CRT单元JSP50–2的电源连接，发现该模块的电源输入插头CNS无定位装置，即：插头在交换方向后仍然可以插入插座中。仔细测量系统电源模块与MDI/CRT单元JSP50–2的连接，事实上存在插接错误，更换插座方向后，故障排除，机床恢复正常。",原因是由于CRT单元的电源插座损坏引起的。解决方法是更换MDI/CRT单元的电源插座JCN，排除故障。,该例按评分标准2进行评分：检查标准：由于最终原因是MDI/CRT单元JSP50–2的电源输入插头CNS无定位装置，导致插接错误，而模型回答中的故障原因是CRT单元的电源插座损坏，两者基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，虽然匹配最终故障原因，但给出的解决方案未匹配，因此需要扣1分，输出得分：9分。
"故障现象：某配套SIEMENS810M的卧式加工中心，在机床调试过程中时，出现
ALM3、ALM6105报警。
",分析及处理过程：SIEMENS810M出现ALM3报警的含义是“PLC运行停止”，ALM6105报警的含义是“MCS块丢失”，可能的原因是PLC程序调用了一个无效的程序块。为了确认故障原因，使用SIEMENS编程器与CNC联机后，在TEST方式下，通过于目录OUTPLCinformations检查PLC中断栈（ISTACK），检查发现PLC中断栈的*RUFBST标志位为“1”，确认PLC程序调用了一个无效的程序块。进一步检查发现该程序块为PB35；修改PLC程序，在OB中取消PB35调用指令后，故障排除。,原因1：PLC程序调用了一个无效的程序块，解决方法：确认PLC原因，如在OB中取消PB35调用指令,该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是修改PLC程序，在OB中取消PB35调用指令，而模型回答中的解决方案是确认PLC原因，如在OB中取消PB35调用指令，两者基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：某配套FANUCOTD的数控车床（二手设备），系统电源接通后，显示器显示ALM998，系统CPU报警灯L1、L2亮，显示页面不能转换。
","分析及处理过程系统报警ALM998为系统ROM奇偶校验错误报警，该报警可以提示ROM的出错部位。
在本例中，报警的提示为：ROMNO：OB1，表示系统ROMOB1奇偶校验错误。考虑到本机床为二手旧设备，机床已经闲置多时，并经过多次转手，估计系统内部元器件有缺损。维修时对存储器板进行了检查，发现系统内部ROM已经被取走。
重新配置系统ROMOB1后，系统显示恢复正常。
2.SIEMENS系统软件出错故障维修4例",分析及处理过程系统报警ALM998为系统ROM奇偶校验错误报警，该报警可以提示ROM的出错部位。在本例中，报警的提示为：ROMNO：OB1，表示系统ROMOB1奇偶校验错误。考虑到本机床为二手旧设备，机床已经闲置多时，并经过多次转手，估计系统内部元器件有缺损。维修时对存储器板进行检查，发现系统内部ROM已经被取走。重新配置系统ROMOB1后，系统显示恢复正常。,该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是重新配置系统ROMOB1后，系统显示恢复正常，而模型回答中的解决方案也是重新配置系统ROMOB1后，系统显示恢复正常，两者基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：一台配套SIEMENS840C的进口立式加工中心，开机时出现系统电源无法接通的故障。
","分析及处理过程根据该机床的特点，在正常情况下，只要一合上主开关，CNC即可接通，检查机床电气原理图发现系统电源与机床主电源间只有断路器保护环节。
检查断路器未跳闸，但上、下端均无AC220V电源，进一步检查发现，该机床三相进线电源中1L3缺相，原因是车间配电柜内的熔断器熔断。在测量确认线路无故障后，换上熔断器，再次开机，机床恢复正常工作。
维修体会与维修要点：
1）数控机床由于采用的控制系统品种较多，电源接通、断开的控制要求各不相同，对于不同的机床、不同的系统，维修时应根据机床与系统的实际情况，分别进行处理。
2）机床维修者必须熟悉各种系统的电源通/断控制要求，维修时做到心中有数。
3）对于控制较复杂的机床，不仅要掌握系统的电源ON/OFF要求，而且还必须对照机床电气原理图进行维修处理，若非万不得已，不宜改变机床的原操作方式与原设计功能。
4）维修数控机床应是多方位的，既要掌握系统生产厂家推荐的线路与控制方法，还必须根据机床、系统的实际情况灵活处理，不可教条。
4.1.2电源模块（单元）故障维修20例

1.FANUC电源模块故障维修10例例31.浪涌吸收器引起的故障维修
","故障现象: 故障现象：一台配套SIEMENS840C的进口立式加工中心，开机时出现系统电源无法接通的故障。
分析过程: 分析及处理过程根据该机床的特点，在正常情况下，只要一合上主开关，CNC即可接通，检查机床电气原理图发现系统电源与机床主电源间只有断路器保护环节。
检查断路器未跳闸，但上、下端均无AC220V电源，进一步检查发现，该机床三相进线电源中1L3缺相，原因是车间配电柜内的熔断器熔断。在测量确认线路无故障后，换上熔断器，再次开机，机床恢复正常工作。",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因是车间配电柜内的熔断器熔断，而模型回答中的故障原因是车间配电柜内的熔断器熔断，两者完全相同，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查发现模型回答的其他部分没有提到故障原因，因此按评分标准，模型回答中没有其他故障原因与标准问答某个故障现象产生的原因有关联，所以不需要加分，最终通过评分标准后检查得分为5分，评分结束，不再往下检查标准，输出得分：5分。
故障现象：某配套FANUC6M的卧式加工中心。在回参考点时发生ALM091报警。,"分析及处理过程：原因分析过程同前述。维修时对口参考点的跟随误差（诊断参数
DGN800）进行了检查，检查发现此值回参考点时为83?m左右，小于规定的128?m值。进一步检查机床参数的设定，发现该轴位置环增益（PRM090）设置为（305S–1），回参
考点减速速度为150mm/min。根据机床的实际情况，该机床属于大型机床，工作台负载重，其快进速度、加速度等设定都较低。因此引起故障的原因可能是位置环增益设置过大。根据德国机床生产厂家的推荐，参照同类机床的数据比较，并经计算校验后得出：对于该机床，位置环增益K应在16.67S–1左右。
维修时将位置环增益（PKM090）设置为16.67S–1’后，机床恢复正常；测试3轴的动态特性，也满足机床动特性的要求。",分析及处理过程：FANUC6M发生“ALM091”的含义是“脉冲编码器同步出错”，在FANUC6M中可能的原因有以下两个方面：1）编码器“零脉冲”不良。2）回参考点时位置跟随误差值小于128?m。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因是位置环增益设置过大。而模型回答中的第一个原因：编码器“零脉冲”不良和标准答案中的故障原因位置环增益设置过大并没有直接的关联，因此模型回答未得到基础分5分，评分结束，因此得0分。
"故障现象：一台配套SIEMENS6M系统的进口立式加工中心，在换刀过程中发现刀库不能正常旋转。
","分析及处理过程：通过机床电气原理图分析，该机床的刀库回转控制采用的是6RA**系列直流伺服驱动，刀库转速是由机床生产厂家制造的“刀库给定值转换/定位控制”板进行控制的。
现场分析、观察刀库回转动作，发现刀库回转时，PLC的转动信号已输入，刀库机械插销已经拔出，但6RA26**驱动器的转换给定模拟量未输入。由于该模拟量的输出来自“刀库给定值转换/定位控制”板，由机床生产厂家提供的“刀库给定值转换/定位控制”权原理图逐级测量，最终发现该板上的模拟开关（型号DG201）已损坏，更换同型号备件后，机床恢复正常工作。",根据现象及现场检查，“后位到达”信号触点有抖动存在，刀库运动到达终点后，由于冲击引起位置参数的变化，造成“后位”信号不正常，引起Z轴与主轴的动作。解决方法：调节刀库运动速度，使之缓慢到达终点；增加PLC程序中的延时；更换伺服驱动器的参数设定。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因是模拟开关（型号DG201）已损坏，而模型回答中的原因是“后位到达”信号触点有抖动存在，刀库运动到达终点后，由于冲击引起位置参数的变化，造成“后位”信号不正常。虽然这两个原因看似没有直接关联，但是从故障现象来看，二者都可能导致刀库回转出现问题，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性，则先得到基础分5分。继续检查，没有发现模型回答中还有其他故障原因能和标准回答中出现的某个故障现象产生的原因有关联，所以不再继续加分，最终通过评分标准后检查得分为5分，评分结束，不再往下检查标准，输出得分：5分。
